YYYY;MM;DD;qobs;qc_flag
2006;6;13;520.13;120.0
2006;6;14;411.26;120.0
2006;6;15;449.57;120.0
2006;6;16;502.39;120.0
2006;6;17;526.11;120.0
2006;6;18;560.2;120.0
2006;6;19;467.18;120.0
2006;6;20;436.87;120.0
2006;6;21;467.68;120.0
2006;6;22;460.24;120.0
2006;6;23;441.85;120.0
2006;6;24;446.68;120.0
2006;6;25;423.41;120.0
2006;6;26;392.6;120.0
2006;6;27;392.8;120.0
2006;6;28;365.59;120.0
2006;6;29;354.48;120.0
2006;6;30;359.2;120.0
2006;7;1;367.47;120.0
2006;7;2;392.23;120.0
2006;7;3;408.48;120.0
2006;7;4;353.21;120.0
2006;7;5;434.1;120.0
2006;7;6;501.42;120.0
2006;7;7;466.02;120.0
2006;7;8;434.52;120.0
2006;7;9;416.76;120.0
2006;7;10;421.48;120.0
2006;7;11;372.5;120.0
2006;7;12;391.66;120.0
2006;7;13;437.77;120.0
2006;7;14;398.4;120.0
2006;7;15;429.38;120.0
2006;7;16;482.83;120.0
2006;7;17;506.67;120.0
2006;7;18;471.33;120.0
2006;7;19;432.86;120.0
2006;7;20;396.75;120.0
2006;7;21;380.05;120.0
2006;7;22;400.84;120.0
2006;7;23;401.06;120.0
2006;7;24;392.72;120.0
2006;7;25;381.71;120.0
2006;7;26;372.77;120.0
2006;7;27;351.96;120.0
2006;7;28;345.89;120.0
2006;7;29;365.32;120.0
2006;7;30;353.03;120.0
2006;7;31;385.84;120.0
2006;8;1;422.63;120.0
2006;8;2;419.16;120.0
2006;8;3;395.89;120.0
2006;8;4;374.67;120.0
2006;8;5;390.69;120.0
2006;8;6;436.39;120.0
2006;8;7;452.52;120.0
2006;8;8;403.06;120.0
2006;8;9;412.39;120.0
2006;8;10;392.63;120.0
2006;8;11;403.27;120.0
2006;8;12;390.71;120.0
2006;8;13;373.87;120.0
2006;8;14;389.67;120.0
2006;8;15;401.64;120.0
2006;8;16;380.45;120.0
2006;8;17;357.68;120.0
2006;8;18;339.5;120.0
2006;8;19;332.18;120.0
2006;8;20;349.13;120.0
2006;8;21;350.47;120.0
2006;8;22;332.65;120.0
2006;8;23;330.65;120.0
2006;8;24;334.82;120.0
2006;8;25;329.22;120.0
2006;8;26;316.09;120.0
2006;8;27;318.58;120.0
2006;8;28;342.96;120.0
2006;8;29;361.27;120.0
2006;8;30;350.14;120.0
2006;8;31;319.08;120.0
2006;9;1;291.25;120.0
2006;9;2;300.76;120.0
2006;9;3;327.32;120.0
2006;9;4;352.77;120.0
2006;9;5;355.77;120.0
2006;9;6;386.61;120.0
2006;9;7;365.37;120.0
2006;9;8;380.7;120.0
2006;9;9;508.72;120.0
2006;9;10;504.21;120.0
2006;9;11;484.94;120.0
2006;9;12;507.82;120.0
2006;9;13;433.1;120.0
2006;9;14;399.2;120.0
2006;9;15;397.39;120.0
2006;9;16;438.63;120.0
2006;9;17;401.01;120.0
2006;9;18;411.79;120.0
2006;9;19;456.89;120.0
2006;9;20;447.0;120.0
2006;9;21;454.05;120.0
2006;9;22;427.55;120.0
2006;9;23;405.71;120.0
2006;9;24;391.83;120.0
2006;9;25;370.83;120.0
2006;9;26;349.38;120.0
2006;9;27;318.24;120.0
2006;9;28;310.45;120.0
2006;9;29;339.79;120.0
2006;9;30;362.04;120.0
2006;10;1;353.47;120.0
2006;10;2;324.14;120.0
2006;10;3;304.11;120.0
2006;10;4;319.31;120.0
2006;10;5;319.26;120.0
2006;10;6;330.63;120.0
2006;10;7;328.8;120.0
2006;10;8;311.27;120.0
2006;10;9;313.83;120.0
2006;10;10;366.54;120.0
2006;10;11;371.44;120.0
2006;10;12;374.98;40.0
2006;10;13;382.77;40.0
2006;10;14;369.52;40.0
2006;10;15;416.52;40.0
2006;10;16;445.64;40.0
2006;10;17;414.35;40.0
2006;10;18;372.81;40.0
2006;10;19;335.72;40.0
2006;10;20;336.31;40.0
2006;10;21;321.82;40.0
2006;10;22;320.02;40.0
2006;10;23;315.9;40.0
2006;10;24;284.91;40.0
2006;10;25;275.91;40.0
2006;10;26;302.14;40.0
2006;10;27;368.21;40.0
2006;10;28;387.47;40.0
2006;10;29;376.53;40.0
2006;10;30;353.86;40.0
2006;10;31;309.01;40.0
2006;11;1;306.75;40.0
2006;11;2;338.31;40.0
2006;11;3;428.89;40.0
2006;11;4;496.17;40.0
2006;11;5;551.66;40.0
2006;11;6;617.73;40.0
2006;11;7;498.23;40.0
2006;11;8;443.15;40.0
2006;11;9;409.38;40.0
2006;11;10;450.02;40.0
2006;11;11;491.87;40.0
2006;11;12;469.41;40.0
2006;11;13;562.77;40.0
2006;11;14;498.12;40.0
2006;11;15;380.0;40.0
2006;11;16;278.18;40.0
2006;11;17;251.4;40.0
2006;11;18;363.53;100.0
2006;11;19;365.96;100.0
2006;11;20;313.87;40.0
2006;11;21;296.25;40.0
2006;11;22;338.97;40.0
2006;11;23;340.98;40.0
2006;11;24;327.4;40.0
2006;11;25;314.8;40.0
2006;11;26;311.28;40.0
2006;11;27;313.87;40.0
2006;11;28;343.23;40.0
2006;11;29;367.07;40.0
2006;11;30;355.48;40.0
2006;12;1;342.65;40.0
2006;12;2;329.4;40.0
2006;12;3;323.16;40.0
2006;12;4;313.03;40.0
2006;12;5;307.4;40.0
2006;12;6;296.94;40.0
2006;12;7;280.16;40.0
2006;12;8;297.01;40.0
2006;12;9;282.75;100.0
2006;12;10;269.15;100.0
2006;12;11;268.59;100.0
2006;12;12;268.02;100.0
2006;12;13;267.46;100.0
2006;12;14;266.89;100.0
2006;12;15;266.38;100.0
2006;12;16;266.4;100.0
2006;12;17;266.84;100.0
2006;12;18;304.01;100.0
2006;12;19;451.73;40.0
2006;12;20;1222.33;40.0
2006;12;21;1930.94;40.0
2006;12;22;1741.88;40.0
2006;12;23;1149.9;40.0
2006;12;24;911.59;40.0
2006;12;25;1148.14;40.0
2006;12;26;968.61;40.0
2006;12;27;727.75;40.0
2006;12;28;621.14;40.0
2006;12;29;583.3;40.0
2006;12;30;597.61;40.0
2006;12;31;612.57;40.0
2007;1;1;513.72;40.0
2007;1;2;434.22;40.0
2007;1;3;421.25;40.0
2007;1;4;387.26;40.0
2007;1;5;375.57;40.0
2007;1;6;373.21;40.0
2007;1;7;345.32;40.0
2007;1;8;294.85;40.0
2007;1;9;253.57;40.0
2007;1;10;329.73;100.0
2007;1;11;338.31;100.0
2007;1;12;336.47;100.0
2007;1;13;334.65;100.0
2007;1;14;332.82;100.0
2007;1;15;330.99;100.0
2007;1;16;329.17;100.0
2007;1;17;327.4;100.0
2007;1;18;326.54;100.0
2007;1;19;326.02;100.0
2007;1;20;325.5;100.0
2007;1;21;324.99;100.0
2007;1;22;324.47;100.0
2007;1;23;323.95;100.0
2007;1;24;323.43;100.0
2007;1;25;322.91;100.0
2007;1;26;322.39;100.0
2007;1;27;327.39;100.0
2007;1;28;358.68;40.0
2007;1;29;404.92;40.0
2007;1;30;722.97;40.0
2007;1;31;594.47;40.0
2007;2;1;466.82;40.0
2007;2;2;468.8;40.0
2007;2;3;578.58;40.0
2007;2;4;527.12;40.0
2007;2;5;391.3;40.0
2007;2;6;354.6;40.0
2007;2;7;352.07;40.0
2007;2;8;366.34;40.0
2007;2;9;377.1;40.0
2007;2;10;364.86;40.0
2007;2;11;360.36;40.0
2007;2;12;322.08;40.0
2007;2;13;305.09;40.0
2007;2;14;333.4;40.0
2007;2;15;338.69;40.0
2007;2;16;332.06;40.0
2007;2;17;340.52;40.0
2007;2;18;327.47;40.0
2007;2;19;317.69;40.0
2007;2;20;309.27;40.0
2007;2;21;289.74;40.0
2007;2;22;279.17;40.0
2007;2;23;278.82;40.0
2007;2;24;282.33;100.0
2007;2;25;282.95;100.0
2007;2;26;281.45;100.0
2007;2;27;282.31;100.0
2007;2;28;282.52;100.0
2007;3;1;286.33;100.0
2007;3;2;287.18;100.0
2007;3;3;288.22;100.0
2007;3;4;284.41;40.0
2007;3;5;283.46;40.0
2007;3;6;267.94;40.0
2007;3;7;267.03;40.0
2007;3;8;284.77;40.0
2007;3;9;292.27;40.0
2007;3;10;292.99;40.0
2007;3;11;289.24;40.0
2007;3;12;362.1;40.0
2007;3;13;371.08;40.0
2007;3;14;340.23;40.0
2007;3;15;347.78;40.0
2007;3;16;317.75;40.0
2007;3;17;305.64;40.0
2007;3;18;296.51;40.0
2007;3;19;262.13;40.0
2007;3;20;278.97;40.0
2007;3;21;315.69;40.0
2007;3;22;329.8;40.0
2007;3;23;512.49;40.0
2007;3;24;625.5;40.0
2007;3;25;542.88;40.0
2007;3;26;541.3;40.0
2007;3;27;477.57;40.0
2007;3;28;424.44;40.0
2007;3;29;386.08;40.0
2007;3;30;363.42;40.0
2007;3;31;401.31;40.0
2007;4;1;676.81;40.0
2007;4;2;832.27;40.0
2007;4;3;631.64;40.0
2007;4;4;576.45;40.0
2007;4;5;596.58;40.0
2007;4;6;515.64;40.0
2007;4;7;460.22;40.0
2007;4;8;438.95;40.0
2007;4;9;426.25;40.0
2007;4;10;426.12;40.0
2007;4;11;410.23;40.0
2007;4;12;392.91;40.0
2007;4;13;472.89;40.0
2007;4;14;594.65;40.0
2007;4;15;728.73;40.0
2007;4;16;681.58;40.0
2007;4;17;576.24;40.0
2007;4;18;509.54;40.0
2007;4;19;461.92;40.0
2007;4;20;422.54;40.0
2007;4;21;400.82;40.0
2007;4;22;394.69;40.0
2007;4;23;404.83;40.0
2007;4;24;432.17;40.0
2007;4;25;531.87;40.0
2007;4;26;573.03;40.0
2007;4;27;530.1;40.0
2007;4;28;530.25;40.0
2007;4;29;660.38;40.0
2007;4;30;676.09;40.0
2007;5;1;663.39;40.0
2007;5;2;654.14;40.0
2007;5;3;675.85;40.0
2007;5;4;598.46;40.0
2007;5;5;512.85;40.0
2007;5;6;454.13;40.0
2007;5;7;423.42;40.0
2007;5;8;397.1;40.0
2007;5;9;378.4;40.0
2007;5;10;363.26;40.0
2007;5;11;349.7;40.0
2007;5;12;337.77;40.0
2007;5;13;329.55;40.0
2007;5;14;318.4;40.0
2007;5;15;312.18;40.0
2007;5;16;306.99;40.0
2007;5;17;304.23;40.0
2007;5;18;305.6;40.0
2007;5;19;315.56;40.0
2007;5;20;318.32;40.0
2007;5;21;322.1;40.0
2007;5;22;326.48;40.0
2007;5;23;323.15;40.0
2007;5;24;317.62;40.0
2007;5;25;311.14;40.0
2007;5;26;299.24;40.0
2007;5;27;287.19;40.0
2007;5;28;281.17;40.0
2007;5;29;280.71;40.0
2007;5;30;285.3;40.0
2007;5;31;296.15;40.0
2007;6;1;299.3;40.0
2007;6;2;368.26;40.0
2007;6;3;429.57;40.0
2007;6;4;462.2;40.0
2007;6;5;449.69;40.0
2007;6;6;487.55;40.0
2007;6;7;490.69;40.0
2007;6;8;446.83;40.0
2007;6;9;425.27;40.0
2007;6;10;411.27;40.0
2007;6;11;404.95;40.0
2007;6;12;381.87;40.0
2007;6;13;369.77;40.0
2007;6;14;350.79;40.0
2007;6;15;340.46;40.0
2007;6;16;327.2;40.0
2007;6;17;322.33;40.0
2007;6;18;318.7;40.0
2007;6;19;315.8;40.0
2007;6;20;317.75;40.0
2007;6;21;310.05;40.0
2007;6;22;304.08;40.0
2007;6;23;300.34;40.0
2007;6;24;298.08;40.0
2007;6;25;305.62;40.0
2007;6;26;301.81;40.0
2007;6;27;301.27;40.0
2007;6;28;299.08;40.0
2007;6;29;291.62;40.0
2007;6;30;292.49;40.0
2007;7;1;296.55;40.0
2007;7;2;302.09;40.0
2007;7;3;307.91;40.0
2007;7;4;311.59;40.0
2007;7;5;314.26;40.0
2007;7;6;314.95;40.0
2007;7;7;317.56;40.0
2007;7;8;318.52;40.0
2007;7;9;316.61;40.0
2007;7;10;317.34;40.0
2007;7;11;312.68;40.0
2007;7;12;310.6;40.0
2007;7;13;312.24;40.0
2007;7;14;309.94;40.0
2007;7;15;311.72;40.0
2007;7;16;313.36;40.0
2007;7;17;311.01;40.0
2007;7;18;309.24;40.0
2007;7;19;308.83;40.0
2007;7;20;308.65;40.0
2007;7;21;307.25;40.0
2007;7;22;310.97;40.0
2007;7;23;315.84;40.0
2007;7;24;321.98;40.0
2007;7;25;318.82;40.0
2007;7;26;315.89;40.0
2007;7;27;311.53;40.0
2007;7;28;307.48;40.0
2007;7;29;306.02;40.0
2007;7;30;304.09;40.0
2007;7;31;303.89;40.0
2007;8;1;305.98;40.0
2007;8;2;302.8;40.0
2007;8;3;298.39;40.0
2007;8;4;292.76;40.0
2007;8;5;286.67;40.0
2007;8;6;285.68;40.0
2007;8;7;281.24;40.0
2007;8;8;285.48;40.0
2007;8;9;292.4;40.0
2007;8;10;298.87;40.0
2007;8;11;303.29;40.0
2007;8;12;301.55;40.0
2007;8;13;297.31;40.0
2007;8;14;295.18;40.0
2007;8;15;291.88;40.0
2007;8;16;280.0;40.0
2007;8;17;266.43;40.0
2007;8;18;264.14;40.0
2007;8;19;262.72;40.0
2007;8;20;264.42;40.0
2007;8;21;272.89;40.0
2007;8;22;306.13;40.0
2007;8;23;352.13;40.0
2007;8;24;343.8;40.0
2007;8;25;343.18;40.0
2007;8;26;341.85;40.0
2007;8;27;325.43;40.0
2007;8;28;314.37;40.0
2007;8;29;313.59;40.0
2007;8;30;329.7;40.0
2007;8;31;373.27;40.0
2007;9;1;387.16;40.0
2007;9;2;378.82;40.0
2007;9;3;352.55;40.0
2007;9;4;398.28;40.0
2007;9;5;503.41;40.0
2007;9;6;454.6;40.0
2007;9;7;473.73;40.0
2007;9;8;471.38;40.0
2007;9;9;459.02;40.0
2007;9;10;461.79;40.0
2007;9;11;480.45;40.0
2007;9;12;501.51;40.0
2007;9;13;710.61;40.0
2007;9;14;620.23;40.0
2007;9;15;487.47;40.0
2007;9;16;447.22;40.0
2007;9;17;414.57;40.0
2007;9;18;421.18;40.0
2007;9;19;427.65;40.0
2007;9;20;404.74;40.0
2007;9;21;373.39;40.0
2007;9;22;361.81;40.0
2007;9;23;350.94;40.0
2007;9;24;336.06;40.0
2007;9;25;334.52;40.0
2007;9;26;341.57;40.0
2007;9;27;436.86;40.0
2007;9;28;506.59;40.0
2007;9;29;515.42;40.0
2007;9;30;490.96;40.0
2007;10;1;533.66;40.0
2007;10;2;737.12;40.0
2007;10;3;682.9;40.0
2007;10;4;624.65;40.0
2007;10;5;654.47;40.0
2007;10;6;714.98;40.0
2007;10;7;638.1;40.0
2007;10;8;547.66;40.0
2007;10;9;498.6;40.0
2007;10;10;472.4;40.0
2007;10;11;524.32;40.0
2007;10;12;549.83;40.0
2007;10;13;561.65;40.0
2007;10;14;610.16;40.0
2007;10;15;593.66;40.0
2007;10;16;552.14;40.0
2007;10;17;491.82;40.0
2007;10;18;468.74;40.0
2007;10;19;526.72;40.0
2007;10;20;621.73;40.0
2007;10;21;629.76;40.0
2007;10;22;658.76;40.0
2007;10;23;771.39;40.0
2007;10;24;902.6;40.0
2007;10;25;965.83;40.0
2007;10;26;1207.72;40.0
2007;10;27;1063.71;40.0
2007;10;28;857.77;40.0
2007;10;29;736.96;40.0
2007;10;30;652.43;40.0
2007;10;31;687.01;40.0
2007;11;1;651.57;40.0
2007;11;2;607.84;40.0
2007;11;3;631.32;40.0
2007;11;4;616.19;40.0
2007;11;5;675.21;40.0
2007;11;6;606.02;40.0
2007;11;7;623.46;40.0
2007;11;8;590.76;40.0
2007;11;9;519.98;40.0
2007;11;10;513.48;40.0
2007;11;11;494.71;40.0
2007;11;12;513.79;40.0
2007;11;13;554.77;40.0
2007;11;14;521.71;40.0
2007;11;15;509.98;40.0
2007;11;16;616.8;40.0
2007;11;17;726.14;40.0
2007;11;18;605.17;40.0
2007;11;19;510.43;40.0
2007;11;20;514.99;40.0
2007;11;21;495.66;40.0
2007;11;22;421.65;40.0
2007;11;23;424.0;40.0
2007;11;24;463.78;40.0
2007;11;25;403.51;40.0
2007;11;26;444.94;40.0
2007;11;27;487.57;40.0
2007;11;28;468.67;40.0
2007;11;29;443.63;40.0
2007;11;30;472.98;40.0
2007;12;1;408.73;40.0
2007;12;2;379.0;40.0
2007;12;3;362.66;40.0
2007;12;4;396.23;40.0
2007;12;5;442.19;40.0
2007;12;6;442.29;40.0
2007;12;7;395.72;40.0
2007;12;8;377.22;40.0
2007;12;9;372.61;40.0
2007;12;10;379.43;40.0
2007;12;11;445.3;40.0
2007;12;12;420.76;40.0
2007;12;13;405.98;40.0
2007;12;14;400.49;40.0
2007;12;15;448.73;40.0
2007;12;16;407.1;40.0
2007;12;17;464.61;40.0
2007;12;18;722.29;40.0
2007;12;19;894.6;40.0
2007;12;20;1083.99;40.0
2007;12;21;1373.95;40.0
2007;12;22;1164.04;40.0
2007;12;23;869.18;40.0
2007;12;24;681.98;40.0
2007;12;25;604.56;40.0
2007;12;26;550.92;40.0
2007;12;27;491.78;40.0
2007;12;28;495.24;40.0
2007;12;29;488.78;40.0
2007;12;30;516.32;40.0
2007;12;31;638.24;40.0
2008;1;1;609.59;40.0
2008;1;2;620.89;40.0
2008;1;3;574.23;40.0
2008;1;4;608.88;40.0
2008;1;5;576.77;40.0
2008;1;6;533.22;40.0
2008;1;7;504.93;40.0
2008;1;8;458.0;40.0
2008;1;9;462.29;40.0
2008;1;10;446.36;40.0
2008;1;11;421.32;40.0
2008;1;12;398.27;40.0
2008;1;13;356.6;100.0
2008;1;14;356.41;100.0
2008;1;15;370.29;100.0
2008;1;16;370.15;100.0
2008;1;17;341.29;100.0
2008;1;18;339.04;100.0
2008;1;19;354.9;100.0
2008;1;20;364.68;100.0
2008;1;21;391.73;100.0
2008;1;22;426.0;100.0
2008;1;23;414.27;100.0
2008;1;24;382.88;100.0
2008;1;25;363.64;100.0
2008;1;26;344.01;100.0
2008;1;27;325.99;100.0
2008;1;28;326.79;100.0
2008;1;29;329.27;100.0
2008;1;30;333.82;100.0
2008;1;31;340.03;100.0
2008;2;1;273.47;40.0
2008;2;2;323.71;100.0
2008;2;3;355.07;100.0
2008;2;4;347.86;100.0
2008;2;5;356.33;100.0
2008;2;6;375.57;100.0
2008;2;7;406.48;100.0
2008;2;8;417.28;100.0
2008;2;9;419.16;100.0
2008;2;10;411.12;100.0
2008;2;11;396.62;100.0
2008;2;12;375.99;100.0
2008;2;13;379.23;100.0
2008;2;14;426.02;40.0
2008;2;15;512.63;40.0
2008;2;16;561.4;40.0
2008;2;17;659.45;40.0
2008;2;18;777.74;40.0
2008;2;19;875.68;40.0
2008;2;20;886.03;40.0
2008;2;21;758.17;40.0
2008;2;22;654.45;40.0
2008;2;23;586.37;40.0
2008;2;24;534.92;40.0
2008;2;25;494.1;40.0
2008;2;26;480.12;40.0
2008;2;27;486.06;40.0
2008;2;28;458.83;40.0
2008;2;29;446.06;40.0
2008;3;1;413.83;40.0
2008;3;2;397.62;40.0
2008;3;3;374.1;40.0
2008;3;4;385.61;40.0
2008;3;5;481.66;40.0
2008;3;6;491.36;40.0
2008;3;7;465.41;40.0
2008;3;8;452.44;40.0
2008;3;9;429.58;40.0
2008;3;10;400.42;40.0
2008;3;11;396.44;40.0
2008;3;12;385.9;40.0
2008;3;13;374.32;40.0
2008;3;14;365.02;40.0
2008;3;15;348.04;40.0
2008;3;16;345.71;40.0
2008;3;17;332.7;40.0
2008;3;18;323.83;40.0
2008;3;19;331.02;40.0
2008;3;20;423.61;40.0
2008;3;21;379.08;40.0
2008;3;22;353.1;40.0
2008;3;23;354.71;40.0
2008;3;24;348.74;40.0
2008;3;25;327.0;40.0
2008;3;26;323.48;100.0
2008;3;27;318.55;100.0
2008;3;28;312.67;100.0
2008;3;29;306.78;100.0
2008;3;30;300.97;100.0
2008;3;31;322.85;100.0
2008;4;1;321.16;40.0
2008;4;2;330.05;40.0
2008;4;3;314.09;40.0
2008;4;4;310.9;40.0
2008;4;5;300.19;40.0
2008;4;6;302.72;40.0
2008;4;7;314.17;40.0
2008;4;8;337.8;40.0
2008;4;9;333.98;40.0
2008;4;10;318.98;40.0
2008;4;11;319.41;40.0
2008;4;12;298.52;40.0
2008;4;13;302.84;40.0
2008;4;14;297.81;40.0
2008;4;15;294.17;40.0
2008;4;16;297.68;40.0
2008;4;17;303.32;40.0
2008;4;18;323.83;40.0
2008;4;19;322.9;40.0
2008;4;20;327.82;40.0
2008;4;21;328.78;40.0
2008;4;22;338.9;40.0
2008;4;23;357.0;40.0
2008;4;24;353.95;40.0
2008;4;25;388.11;40.0
2008;4;26;427.63;40.0
2008;4;27;402.12;40.0
2008;4;28;370.5;40.0
2008;4;29;361.79;40.0
2008;4;30;344.04;40.0
2008;5;1;324.39;40.0
2008;5;2;327.33;40.0
2008;5;3;339.24;40.0
2008;5;4;353.05;40.0
2008;5;5;410.07;40.0
2008;5;6;493.34;40.0
2008;5;7;569.44;40.0
2008;5;8;653.66;40.0
2008;5;9;643.52;40.0
2008;5;10;583.34;40.0
2008;5;11;558.67;40.0
2008;5;12;534.14;40.0
2008;5;13;537.4;40.0
2008;5;14;561.22;40.0
2008;5;15;562.59;40.0
2008;5;16;555.59;40.0
2008;5;17;547.49;40.0
2008;5;18;527.27;40.0
2008;5;19;493.83;40.0
2008;5;20;474.82;40.0
2008;5;21;459.72;40.0
2008;5;22;436.61;40.0
2008;5;23;418.34;40.0
2008;5;24;422.24;40.0
2008;5;25;411.43;40.0
2008;5;26;409.88;40.0
2008;5;27;422.43;40.0
2008;5;28;422.45;40.0
2008;5;29;415.93;40.0
2008;5;30;407.15;40.0
2008;5;31;415.26;40.0
2008;6;1;404.59;40.0
2008;6;2;411.07;40.0
2008;6;3;427.11;40.0
2008;6;4;429.06;40.0
2008;6;5;421.37;40.0
2008;6;6;444.0;40.0
2008;6;7;465.89;40.0
2008;6;8;441.37;40.0
2008;6;9;448.16;40.0
2008;6;10;438.81;40.0
2008;6;11;434.31;40.0
2008;6;12;415.71;40.0
2008;6;13;391.35;40.0
2008;6;14;390.95;40.0
2008;6;15;381.07;40.0
2008;6;16;379.81;40.0
2008;6;17;375.84;40.0
2008;6;18;376.84;40.0
2008;6;19;360.85;40.0
2008;6;20;347.71;40.0
2008;6;21;345.97;40.0
2008;6;22;347.0;40.0
2008;6;23;344.97;40.0
2008;6;24;342.49;40.0
2008;6;25;340.05;40.0
2008;6;26;345.08;40.0
2008;6;27;346.33;40.0
2008;6;28;349.45;40.0
2008;6;29;341.85;40.0
2008;6;30;332.49;40.0
2008;7;1;332.43;40.0
2008;7;2;327.52;40.0
2008;7;3;343.14;40.0
2008;7;4;350.57;40.0
2008;7;5;357.75;40.0
2008;7;6;354.48;40.0
2008;7;7;360.13;40.0
2008;7;8;360.81;40.0
2008;7;9;360.04;40.0
2008;7;10;363.37;40.0
2008;7;11;361.07;40.0
2008;7;12;358.85;40.0
2008;7;13;377.22;40.0
2008;7;14;394.21;40.0
2008;7;15;397.8;40.0
2008;7;16;381.94;40.0
2008;7;17;370.94;40.0
2008;7;18;368.03;40.0
2008;7;19;361.33;40.0
2008;7;20;355.33;40.0
2008;7;21;362.88;40.0
2008;7;22;380.67;40.0
2008;7;23;415.11;40.0
2008;7;24;396.91;40.0
2008;7;25;395.1;40.0
2008;7;26;383.03;40.0
2008;7;27;392.49;40.0
2008;7;28;383.82;40.0
2008;7;29;390.78;40.0
2008;7;30;396.58;40.0
2008;7;31;405.32;40.0
2008;8;1;417.51;40.0
2008;8;2;418.28;40.0
2008;8;3;411.11;40.0
2008;8;4;405.65;40.0
2008;8;5;388.81;40.0
2008;8;6;382.57;40.0
2008;8;7;375.47;40.0
2008;8;8;376.5;40.0
2008;8;9;370.29;40.0
2008;8;10;391.81;40.0
2008;8;11;358.86;40.0
2008;8;12;349.91;40.0
2008;8;13;346.21;40.0
2008;8;14;337.87;40.0
2008;8;15;336.8;40.0
2008;8;16;332.85;40.0
2008;8;17;335.09;40.0
2008;8;18;342.09;40.0
2008;8;19;358.0;40.0
2008;8;20;352.12;40.0
2008;8;21;342.33;40.0
2008;8;22;345.83;40.0
2008;8;23;354.46;40.0
2008;8;24;380.95;40.0
2008;8;25;377.6;40.0
2008;8;26;374.11;40.0
2008;8;27;386.2;40.0
2008;8;28;392.97;40.0
2008;8;29;370.86;40.0
2008;8;30;404.21;40.0
2008;8;31;413.57;40.0
2008;9;1;388.04;40.0
2008;9;2;377.58;40.0
2008;9;3;399.5;40.0
2008;9;4;383.2;40.0
2008;9;5;367.44;40.0
2008;9;6;351.42;40.0
2008;9;7;342.07;40.0
2008;9;8;343.64;40.0
2008;9;9;345.67;40.0
2008;9;10;353.78;40.0
2008;9;11;374.02;40.0
2008;9;12;385.82;40.0
2008;9;13;386.73;40.0
2008;9;14;387.57;40.0
2008;9;15;435.19;40.0
2008;9;16;459.69;40.0
2008;9;17;681.27;40.0
2008;9;18;936.9;40.0
2008;9;19;818.72;40.0
2008;9;20;805.61;40.0
2008;9;21;887.11;40.0
2008;9;22;788.98;40.0
2008;9;23;766.31;40.0
2008;9;24;867.45;40.0
2008;9;25;944.11;40.0
2008;9;26;830.75;40.0
2008;9;27;817.07;40.0
2008;9;28;731.57;40.0
2008;9;29;656.98;40.0
2008;9;30;618.27;40.0
2008;10;1;559.15;40.0
2008;10;2;522.42;40.0
2008;10;3;488.62;40.0
2008;10;4;464.36;40.0
2008;10;5;438.29;40.0
2008;10;6;434.85;40.0
2008;10;7;442.14;40.0
2008;10;8;469.05;40.0
2008;10;9;452.52;40.0
2008;10;10;464.46;40.0
2008;10;11;478.99;40.0
2008;10;12;455.6;40.0
2008;10;13;431.23;40.0
2008;10;14;429.87;40.0
2008;10;15;430.74;40.0
2008;10;16;419.86;40.0
2008;10;17;435.32;40.0
2008;10;18;460.45;40.0
2008;10;19;434.47;40.0
2008;10;20;406.16;40.0
2008;10;21;377.95;40.0
2008;10;22;371.65;40.0
2008;10;23;384.84;40.0
2008;10;24;385.68;40.0
2008;10;25;375.28;40.0
2008;10;26;356.9;40.0
2008;10;27;350.07;40.0
2008;10;28;338.54;40.0
2008;10;29;352.34;40.0
2008;10;30;342.66;40.0
2008;10;31;342.17;40.0
2008;11;1;402.34;40.0
2008;11;2;405.85;40.0
2008;11;3;435.2;40.0
2008;11;4;444.62;40.0
2008;11;5;567.52;40.0
2008;11;6;581.98;40.0
2008;11;7;534.78;40.0
2008;11;8;547.33;40.0
2008;11;9;528.23;40.0
2008;11;10;485.86;40.0
2008;11;11;452.64;40.0
2008;11;12;413.28;40.0
2008;11;13;422.3;40.0
2008;11;14;421.41;40.0
2008;11;15;407.4;40.0
2008;11;16;383.46;40.0
2008;11;17;414.96;40.0
2008;11;18;431.53;40.0
2008;11;19;449.95;40.0
2008;11;20;467.23;40.0
2008;11;21;401.87;40.0
2008;11;22;379.78;40.0
2008;11;23;397.81;40.0
2008;11;24;372.65;40.0
2008;11;25;396.36;40.0
2008;11;26;397.56;40.0
2008;11;27;335.17;40.0
2008;11;28;300.04;40.0
2008;11;29;281.46;100.0
2008;11;30;275.7;100.0
2008;12;1;274.27;100.0
2008;12;2;274.83;100.0
2008;12;3;278.61;100.0
2008;12;4;297.09;100.0
2008;12;5;306.38;40.0
2008;12;6;357.94;40.0
2008;12;7;373.95;40.0
2008;12;8;347.54;40.0
2008;12;9;322.59;40.0
2008;12;10;442.84;40.0
2008;12;11;875.3;40.0
2008;12;12;732.56;40.0
2008;12;13;506.4;40.0
2008;12;14;462.65;40.0
2008;12;15;466.84;40.0
2008;12;16;435.35;40.0
2008;12;17;385.49;40.0
2008;12;18;379.22;40.0
2008;12;19;367.61;40.0
2008;12;20;370.54;40.0
2008;12;21;388.2;40.0
2008;12;22;411.37;40.0
2008;12;23;534.43;40.0
2008;12;24;632.91;40.0
2008;12;25;808.4;40.0
2008;12;26;607.69;40.0
2008;12;27;526.08;40.0
2008;12;28;508.83;40.0
2008;12;29;516.43;40.0
